episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,reward_clip_value,use_double_dqn,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
3392,678400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,867.6229344186997,4.338114672093499,7.73635676485234,3.0268138060937972,4.767294473648145,,7.143594682078573,95.34588947296291,3.8379813818989885,0.33,200,210.3694041800035,169.65196865521636,105.13201159105553,17.28807390803067,790.4625916449136,417.7101710157527,32.0818011601265,130.30965819640778,19.89615821838379,0.06285645067691803,1.4128306967115463,6.631535328232703,6.631535328232703,6.686775711583638,6.686775711583638,0.055240383350935396,0.055240383350935396
3393,678600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1196.8992284889864,5.984496142444932,7.152591487398071,0.3334685392285241,6.819122948169546,,7.143594682078573,136.38245896339092,3.4710338958942186,0.42875,200,181.34985700649392,169.22742273587457,142.452302055152,109.23208742124417,1135.7818941546366,541.201525902824,777.8208864845907,327.3216346391567,19.905588150024414,0.05343276634812355,1.4023856442530431,6.71979472289865,6.71979472289865,6.681238061585166,6.681238061585166,0.03855666131348379,0.03855666131348379
3394,678800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1151.5816792913513,5.757908396456757,7.951220851821598,1.499418313324597,6.5079825032770415,,7.143594682078573,130.15965006554086,4.190940337899634,0.31625,200,200.36778418131357,232.40793164690172,152.37970051671857,121.7556937098519,811.8075202723968,391.605881243746,244.6665997139262,333.7678986985374,19.89658546447754,0.02659568376839161,1.3480799064027102,6.715755212588698,6.715755212588698,6.675785067484619,6.675785067484619,0.03997014510407926,0.03997014510407926
3395,679000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1287.16324227953,6.4358162113976505,8.868659305545885,2.152434775465956,6.861804710273232,,7.143594682078573,137.23609420546464,3.8365297687563786,0.3125,200,174.48282620124291,226.17219902519224,84.45491657827459,93.94472391398645,436.029452019287,94.75979144337603,453.3069928746233,695.2056270421493,19.886489868164062,5.6854023933410645,1.3260228021002516,6.75397788339978,6.75397788339978,6.6695821666860375,6.6695821666860375,0.08439571671374235,0.08439571671374235
3396,679200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,863.0282441016602,4.315141220508301,8.109324392965968,2.134394750707723,5.985466300129615,,7.143594682078573,119.7093260025923,4.942498251467441,0.2525,200,222.85169170180657,140.57729574479708,131.74241614060915,108.53796021040773,447.28160524202093,566.1547927450033,758.1257403510697,1180.1384724666027,19.892417907714844,5.456029891967773,1.3655694923412367,6.695761576965564,6.695761576965564,6.649839153533229,6.649839153533229,0.045922423432335435,0.045922423432335435
3397,679400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1063.9394985049714,5.319697492524857,9.194909621288552,3.2735428284681674,5.9382005236188355,,7.143594682078573,118.76401047237674,5.348843423145492,0.30875,200,324.23314857848703,240.32809451760164,298.87701734293375,77.19758805783381,339.48829098421635,268.60186731925785,198.53834733752402,609.0433297154572,19.87676429748535,0.0331653356552124,1.3401807813305047,6.606438527751395,6.606438527751395,6.640849024398762,6.640849024398762,0.03441049664736706,0.03441049664736706
3398,679600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1524.8947744729915,7.624473872364957,9.105588079991977,1.056552151645651,8.11905876249579,,7.143594682078573,162.38117524991583,3.998524501489509,0.305,200,204.89354089305348,212.22507347659237,145.34799118622757,47.5068982085631,76.1679206559169,401.7891989421991,811.6083281450645,703.43114809651,19.915496826171875,6.906822681427002,1.387974369127641,6.697081332534552,6.697081332534552,6.643398831194443,6.643398831194443,0.053682501340108324,0.053682501340108324
3399,679800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1047.807264718387,5.239036323591935,8.36204309844914,2.718177679805881,5.675257359341341,,7.143594682078573,113.50514718682683,3.8953629570299717,0.405,200,200.4999068976054,200.85482930784127,113.048336988566,34.86818983698018,466.83063535931433,398.28280352132623,196.22912626691655,530.0159557270778,19.896615982055664,0.03224668651819229,1.394524100421616,6.593670232650476,6.593670232650476,6.635202313460456,6.635202313460456,0.041532080809980165,0.041532080809980165
3400,680000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1472.927383433327,7.364636917166634,8.863787668028598,0.8471827163706716,8.016604951657932,7.1731757047451286,7.1731757047451286,160.33209903315864,4.047942787776107,0.33875,200,145.01828297676101,260.8972400068932,42.18775954221326,160.81791966009172,360.30854142649775,160.37346769681227,942.4291946243828,820.584806900448,19.901288986206055,0.022771591320633888,1.4326234020307445,6.595841096481325,6.595841096481325,6.665217541159481,6.665217541159481,0.06937644467815574,0.06937644467815574
3401,680200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1541.5360287457702,7.707680143728851,8.97226071007496,0.7145288206519457,8.257731889423013,,7.1731757047451286,165.1546377884603,4.861305067720181,0.37,200,288.9459692694972,238.74793334176317,228.7702677450692,192.30961073360908,250.52165231231862,305.7303928932639,698.0778509167276,427.68318271662946,19.913644790649414,5.380600452423096,1.4896402785512401,6.795547985390442,6.795547985390442,6.665218638416227,6.665218638416227,0.13032934697421528,0.13032934697421528
3402,680400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1242.5248351224457,6.212624175612229,7.532811108760395,0.7144240310501317,6.895820987407488,,7.1731757047451286,137.91641974814976,4.212327681693676,0.32625,200,171.53576485170439,270.1543057886585,18.89881218937609,230.5246362222434,880.1353446916627,612.4244180526416,690.6252666593714,242.9004740830289,19.912992477416992,0.026493549346923828,1.2824034273076625,6.779255686282882,6.779255686282882,6.659991084512407,6.659991084512407,0.11926460177047549,0.11926460177047549
3403,680600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1285.2913211401792,6.426456605700896,7.780885314429098,0.9828276650687697,6.861599340466962,,7.1731757047451286,137.23198680933925,3.8936943078384836,0.31125,200,164.76505703890243,235.2567970707247,48.1443395924291,132.27433489524148,789.0473904912576,402.63428849337066,878.6594126832834,759.2590388911515,19.904205322265625,0.02259312942624092,1.2526189786463275,6.761788565078794,6.761788565078794,6.64923683965331,6.64923683965331,0.11255172542548397,0.11255172542548397
3404,680800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1312.8859500085307,6.564429750042653,8.307154892721185,0.5576299247834567,7.749524967937712,,7.1731757047451286,154.99049935875425,4.4407239664787035,0.305,200,212.806943847954,238.74250255740193,70.18091649653145,141.32570751644462,352.09623753983203,512.9251502782621,462.92768067222465,280.415594589533,19.89576530456543,0.031979404389858246,1.2596486593855625,6.735497711668444,6.735497711668444,6.654063661014408,6.654063661014408,0.08143405065403542,0.08143405065403542
3405,681000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1535.53216405737,7.6776608202868495,8.60344912432591,0.48770656592879924,8.11574255839712,,7.1731757047451286,162.3148511679424,3.863185171687186,0.28,200,217.26580552513067,148.6645824421823,140.9992416997532,107.45654294697022,278.69863380099963,443.94533022410053,606.3767422667964,230.57430212668112,19.894664764404297,0.03654468059539795,1.3170435948099697,6.755546065550253,6.755546065550253,6.651464495162896,6.651464495162896,0.10408157038735677,0.10408157038735677
3406,681200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1104.1525548828897,5.5207627744144485,8.89959005323662,2.9937631145886807,5.937857342201334,,7.1731757047451286,118.75714684402668,3.7286058713697114,0.33,200,202.80895058642707,149.50024129857113,21.0543629534593,58.6345940748119,199.8738866774593,460.6917516292666,221.26438140265483,664.9916923986261,19.89832305908203,0.04544869810342789,1.3200523177962302,6.673115573467998,6.673115573467998,6.647561235848023,6.647561235848023,0.025554337619974277,0.025554337619974277
3407,681400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1515.6334843645968,7.578167421822984,8.194186661879394,0.12733997025833113,8.076082716974208,,7.1731757047451286,161.52165433948414,4.352877305104855,0.335,200,239.09286138211687,222.76546856284264,87.05661427122828,130.56546854712764,604.6029400121366,374.90733095457983,559.8271365009368,132.76639994674,19.879243850708008,5.345059394836426,1.3659557481115567,6.79905860071248,6.79905860071248,6.650870944678675,6.650870944678675,0.14818765603380513,0.14818765603380513
3408,681600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,894.6615963869807,4.473307981934903,7.1924888815581145,1.0097724310685545,6.182716450489562,,7.1731757047451286,123.65432900979124,4.892535367727844,0.3,200,171.14859471844173,284.11823195898376,120.42316467236554,257.8925011446339,1018.2124283329565,502.7440694224506,546.5617151740569,358.684070115338,19.746803283691406,1.1893423795700073,1.2353660377468123,6.787681310286713,6.787681310286713,6.634294338036983,6.634294338036983,0.15338697224972986,0.15338697224972986
3409,681800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,765.6181993767736,3.8280909968838683,7.409711820199455,1.2495436543897256,6.204089384847415,,7.1731757047451286,124.0817876969483,4.701533175877919,0.33,200,114.8181844769189,83.25439865959308,39.63235019570063,63.87796952596317,967.5914986456747,551.6676635303763,602.0698360020825,643.4029107605054,19.909873962402344,0.022254355251789093,1.307490364190345,6.876990609181405,6.876990609181405,6.628248267842414,6.628248267842414,0.24874234133899087,0.24874234133899087
3410,682000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,790.8430550293384,3.954215275146692,8.145907046263224,3.477584754635715,4.855092889771622,,7.1731757047451286,97.10185779543244,3.7204964339828814,0.3525,200,168.74257521205192,163.43547321148475,58.648534182637206,140.21878220335597,522.044343554223,396.34966793817085,253.81715593466984,1053.7040296347745,19.900630950927734,11.283044815063477,1.3627558784266964,6.745697447000498,6.745697447000498,6.609495135660526,6.609495135660526,0.13620231133997152,0.13620231133997152
3411,682200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,629.0841241735516,3.1454206208677578,7.611773324663882,2.596539976627652,5.039552866767664,,7.1731757047451286,100.7910573353533,4.690613972886302,0.29,200,236.07979159278727,162.937666442403,198.19927187764955,136.8795135013844,692.9349184228969,420.8707512357739,323.4484495806739,729.1381683477897,19.909255981445312,5.660823345184326,1.475667609281659,6.643330196364779,6.643330196364779,6.609498026183337,6.609498026183337,0.03383217018144258,0.03383217018144258
3412,682400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1051.2630644174733,5.256315322087366,7.8553302649442545,1.4876481758615374,6.376049007993932,,7.1731757047451286,127.52098015987865,4.737504538807448,0.37,200,256.8081854680403,214.68438929505166,236.78940653274492,104.16594101537633,684.9821026954551,544.7770002323942,592.4986810048731,848.4290329804029,19.89844512939453,0.040154747664928436,1.4739540967152667,6.723767923082069,6.723767923082069,6.617749385254308,6.617749385254308,0.10601853782776072,0.10601853782776072
3413,682600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1295.2552894831788,6.476276447415894,9.027931361505539,1.8966030559702685,7.171921743452452,,7.1731757047451286,143.43843486904905,4.64621558870994,0.36375,200,241.23392052323868,230.18238282027622,131.56132052982377,206.68238692595583,194.8430234457379,322.1078941982673,285.2613923864935,515.7082954008455,19.88666343688965,0.05760710686445236,1.4484457524763708,6.741407862846214,6.741407862846214,6.6338280907089064,6.6338280907089064,0.1075797721373073,0.1075797721373073
3414,682800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1303.251364414022,6.51625682207011,9.049287089983839,1.1831492121681804,7.86613787781566,,7.1731757047451286,157.3227575563132,5.16354281843873,0.31875,200,263.22322137610115,144.25267135532187,230.71863402369004,106.5951051774737,352.6507443945603,244.0790054744501,924.6898879978958,807.5890679631493,19.879854202270508,5.525367736816406,1.4561180233741484,6.809315631573145,6.809315631573145,6.647845870005484,6.647845870005484,0.1614697615676608,0.1614697615676608
3415,683000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1256.02263986612,6.2801131993306,9.067536172419398,1.8605956205063177,7.206940551913079,,7.1731757047451286,144.1388110382616,4.678650925502927,0.37875,200,316.5628814209607,141.92664156062472,313.2955043002956,78.01759468478161,136.2798399567144,510.1749890573439,395.6164966350702,676.636051561237,19.9239444732666,0.01933312974870205,1.4573627819732522,6.826572423655136,6.826572423655136,6.662344700864861,6.662344700864861,0.1642277227902751,0.1642277227902751
3416,683200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1160.3768013596632,5.801884006798316,8.085335447182233,1.5520271817127629,6.62706343277553,,7.1731757047451286,132.5412686555106,4.461898218248918,0.34625,200,295.30953979305343,161.23345147855744,293.9134985354292,82.69748701225512,510.4917785784828,187.52863277476334,713.7308718790895,801.181494142094,19.90329360961914,0.024392956867814064,1.4287591019660784,6.858652280287434,6.858652280287434,6.647713789703142,6.647713789703142,0.21093849058429193,0.21093849058429193
3417,683400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1376.629841775548,6.8831492088777395,9.019307384421015,1.7732678780842477,7.327778415500816,,7.1731757047451286,146.55556831001633,4.02643021313909,0.36,200,253.32279752487412,123.00430536610702,212.00725968637317,81.07749416569354,189.6002179282458,387.2259514712721,399.77654713723706,521.4913999699978,19.888893127441406,0.03335515037178993,1.4387966655636801,6.928131174881531,6.928131174881531,6.635618595394002,6.635618595394002,0.2925125794875294,0.2925125794875294
3418,683600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1001.6669059997087,5.008334529998543,7.655698926001723,1.5192601902260994,6.1994494722578395,,7.1731757047451286,123.9889894451568,4.217003064219485,0.32,200,292.04789541900834,98.1107662235411,239.90442842448934,73.13473197931795,809.5036484111197,330.11053707919024,383.5429777020987,483.91955783269043,19.94579315185547,5.6496734619140625,1.4104051144503413,6.832150710369634,6.832150710369634,6.639343203096034,6.639343203096034,0.1928075072735993,0.1928075072735993
3419,683800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1340.2615288741285,6.701307644370643,8.656037841859954,1.4263436586340676,7.283922597613385,,7.1731757047451286,145.6784519522677,4.966478987837117,0.37875,200,294.8292523299902,230.34160071810302,102.94498049684493,174.7713635753306,250.58502892166814,519.1938284051514,313.44601050371404,342.77885981286903,19.91892433166504,5.15777063369751,1.4188860275219681,6.912583972283237,6.912583972283237,6.709991629372286,6.709991629372286,0.2025923429109504,0.2025923429109504
3420,684000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,490.84783530998914,2.4542391765499456,8.036273486448943,4.442991192980078,3.884230723454075,,7.1731757047451286,77.68461446908151,4.467007881805734,0.4025,200,212.24898285065788,93.37125893846536,150.29745553400747,71.22744448551005,631.7423535019968,550.7116173939584,131.1552533188118,784.7603581452395,19.88121795654297,0.031929001212120056,1.6163565450699968,6.705965260873043,6.705965260873043,6.675860921531008,6.675860921531008,0.030104339342035047,0.030104339342035047
3421,684200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1368.615746117273,6.843078730586365,8.029252460060212,0.6453504531102945,7.3839020069499135,,7.1731757047451286,147.67804013899828,4.416540957053803,0.34625,200,237.54232901931272,210.95934636374443,177.33585657802328,93.65599225563123,510.32699354458254,430.62700679819477,525.5419488043351,341.9328930163934,19.882068634033203,5.311718463897705,1.6351367776849621,6.662273766749389,6.662273766749389,6.710357807794147,6.710357807794147,0.04808404104475805,0.04808404104475805
3422,684400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1218.0790307082402,6.090395153541201,7.254515425187103,0.9318396234395722,6.474463940815693,,7.1731757047451286,129.48927881631386,3.4589975151459686,0.2675,200,132.86845704617608,180.8645021460431,120.02242799360917,119.72839135122241,1051.5539130225577,545.6635452719192,715.5142166964366,403.0091665145246,19.89384651184082,5.580544471740723,1.636066994123579,6.641205914419798,6.641205914419798,6.6907186689422256,6.6907186689422256,0.04951275452242765,0.04951275452242765
3423,684600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1018.7002501559326,5.0935012507796635,7.517770337493571,1.4327298831383648,6.144186711717289,,7.1731757047451286,122.88373423434578,3.724093071121191,0.31875,200,185.03066934480628,176.21176567514104,94.67786853737125,26.553752585758254,799.9849568515924,588.3164609168339,342.172596267377,371.3889872606029,19.88098907470703,0.05239420756697655,1.617430098586217,6.605335282982315,6.605335282982315,6.677504399969743,6.677504399969743,0.07216911698742834,0.07216911698742834
3424,684800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1139.304511255135,5.696522556275674,7.850685837035947,1.1173757380991096,6.733310098936838,,7.1731757047451286,134.66620197873675,4.213977832728827,0.47375,200,294.16327038218117,96.26990494087498,238.1613662043669,71.27400446956523,722.1188863368966,642.8005661932201,281.5643232811413,342.85359237869426,19.858583450317383,0.10663401335477829,1.6070951979882884,6.554524539532271,6.554524539532271,6.670757856666906,6.670757856666906,0.11623331713463525,0.11623331713463525
3425,685000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1247.9542755998975,6.239771377999488,7.520421265565097,0.8086199049769714,6.711801360588129,,7.1731757047451286,134.23602721176258,4.210660687041976,0.43125,200,290.2172151044076,105.59580711618676,258.77637180218943,48.53787205721964,840.5493543220159,404.8522529849367,687.1395003511443,553.4260779169025,19.887428283691406,0.03773818165063858,1.5933507318515236,6.484327479641823,6.484327479641823,6.6618582507675885,6.6618582507675885,0.17753077112576587,0.17753077112576587
3426,685200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1329.7949927921366,6.648974963960683,8.005034527860378,0.8431863573092999,7.161848170551077,,7.1731757047451286,143.23696341102155,4.539408135909275,0.3275,200,232.96206402048492,245.16417502305788,85.07850292714913,170.6319718352678,624.2267158138087,456.02895015852823,753.1684927642991,619.5260247820336,19.900650024414062,5.6608805656433105,1.594856149625186,6.545527021059309,6.545527021059309,6.659030120510363,6.659030120510363,0.11350309945105419,0.11350309945105419
3427,685400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1052.155077307627,5.260775386538135,7.98779268683268,2.2808379554996834,5.722359404476827,,7.1731757047451286,114.44718808953655,4.001827750697361,0.335,200,178.77501071612886,226.12534372771066,89.30854574960897,77.26702166295235,612.4245412070328,482.8004756372825,170.1334336676679,341.7929612955177,19.89495086669922,5.664233207702637,1.5647994411894315,6.4278408554344395,6.4278408554344395,6.695179659961011,6.695179659961011,0.2673388045265712,0.2673388045265712
3428,685600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1476.4480624545047,7.382240312272524,9.328713859921189,1.4303904889161974,7.93956458620751,,7.1731757047451286,158.7912917241502,4.7886272104800405,0.31875,200,242.18488489395025,275.6894979440269,231.6740112781115,252.10610259387826,114.60511740551269,389.05250126770517,659.8582330498539,816.6950010323081,19.87860107421875,0.03674482926726341,1.6114880977486368,6.515683262220338,6.515683262220338,6.699204880906969,6.699204880906969,0.18352161868663064,0.18352161868663064
3429,685800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1322.4713278108688,6.612356639054344,8.356317972650643,1.285927475865974,7.070390496784661,,7.1731757047451286,141.40780993569322,4.1021091097890885,0.26875,200,152.00310012634148,253.7385153895854,61.00102871034601,180.49524364740807,422.2663003572461,376.8594792046632,616.3370098323711,742.8941523098441,19.878807067871094,5.427599906921387,1.6203582973724506,6.558998317817201,6.558998317817201,6.697372915055822,6.697372915055822,0.138374597238621,0.138374597238621
3430,686000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1138.7387041514935,5.693693520757467,8.617730971661347,2.460423529321103,6.198942983445322,,7.1731757047451286,123.97885966890645,4.4075111606700865,0.32,200,220.3139761415356,231.16148355410175,204.6407540180152,90.81411808182536,313.6672745167935,484.6459619350203,311.4103960035658,623.3756400251543,19.889158248901367,0.03367596119642258,1.5695409609850786,6.626190822500885,6.626190822500885,6.700755797179477,6.700755797179477,0.07456497467859169,0.07456497467859169
3431,686200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1344.2667136615557,6.721333568307779,9.115525178047225,1.8894659880715277,7.226059189975696,,7.1731757047451286,144.5211837995139,4.454517506427585,0.3175,200,215.31093496751828,269.4559061352456,176.02984671487764,218.93115039341254,290.5266206688456,341.4766302580138,385.8104790327107,582.5910797474165,19.89411735534668,0.05637820437550545,1.492273957800411,6.7355161386612865,6.7355161386612865,6.720785636425184,6.720785636425184,0.014730502236102616,0.014730502236102616
3432,686400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1058.6469581681047,5.293234790840524,8.585079697909318,2.582239555565515,6.062859689627248,,7.1731757047451286,121.25719379254497,3.8809474443902654,0.3875,200,170.93997553992156,237.88713865949603,84.53197442550054,171.52399342120512,304.6102238769984,439.016902195412,360.039381967955,996.3867022239876,19.910009384155273,0.02283809334039688,1.48175764326363,6.719856672742952,6.719856672742952,6.742742090052924,6.742742090052924,0.022885417309971956,0.022885417309971956
3433,686600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1326.1293272195985,6.6306466360979925,8.696366202835407,1.549494530583005,7.195482547864736,,7.1731757047451286,143.90965095729473,4.645900764175845,0.30125,200,219.41511133645207,265.1393757218896,219.41372020091092,139.23891686979601,366.3369126354783,516.3158582246648,467.3253183285545,501.88216273589705,19.896167755126953,0.03392178565263748,1.4812091113162396,6.721034712963567,6.721034712963567,6.746941754911734,6.746941754911734,0.025907041948166842,0.025907041948166842
3434,686800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1229.5707233543471,6.1478536167717355,8.619577028469358,1.99037709594429,6.634611519427005,,7.1731757047451286,132.6922303885401,2.7602599866462265,0.27125,200,36.576593643394794,89.49304530656657,31.868588530509513,50.405376211611014,414.8452377136181,364.87198770672353,457.165915775435,782.2789474887983,19.876079559326172,5.72135591506958,1.4271133619308387,6.659458395044133,6.659458395044133,6.736602524785647,6.736602524785647,0.07714412974151408,0.07714412974151408
3435,687000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1137.9923031298902,5.6899615156494505,7.424749459516561,0.5525814874588444,6.881849094793631,,7.1731757047451286,137.63698189587262,4.097939779025798,0.3325,200,146.00381435546785,228.14379116813282,37.21809693395676,192.88142993119286,898.3823757409575,586.4668355260795,324.199858904515,59.045203482617644,19.904842376708984,0.06131710484623909,1.4260844073555026,6.643203822188161,6.643203822188161,6.732675001642787,6.732675001642787,0.0894711794546259,0.0894711794546259
3436,687200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1257.015667422355,6.285078337111774,7.829810235218164,1.117175546296221,6.717373874506892,,7.1731757047451286,134.34747749013783,3.893778269471528,0.26875,200,164.6605627894922,170.47585450688305,113.53114348132637,143.5416246061435,733.8967311327556,228.65944092743507,672.2464119865944,662.7755045080737,19.890796661376953,11.835708618164062,1.4092893179080244,6.647719344274731,6.647719344274731,6.728994455215054,6.728994455215054,0.08127511094032336,0.08127511094032336
3437,687400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1154.9801233908972,5.774900616954486,8.217900887655993,2.0928114502096538,6.230603007365621,,7.1731757047451286,124.61206014731243,3.1084395729880647,0.3475,200,80.02311266138216,136.0637088107233,61.53339653725588,82.00647423330486,527.1335311240138,479.77967403291075,588.3414529158772,909.8232573491129,19.904462814331055,0.020135972648859024,1.3366988899055188,6.592860573867971,6.592860573867971,6.712173096150466,6.712173096150466,0.11931252228249534,0.11931252228249534
3438,687600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1129.2552152480143,5.646276076240071,8.139603808676512,2.2532926913202913,5.945507905183537,,7.1731757047451286,118.91015810367075,2.800514899630972,0.335,200,39.10000000000008,104.34675719089573,30.17631521574499,28.097820596950516,463.3040813298105,505.0424569457828,253.66963896560804,543.9674406840575,19.873188018798828,10.942082405090332,1.327185394662688,6.580163495514254,6.580163495514254,6.711258330139615,6.711258330139615,0.13109483462536087,0.13109483462536087
3439,687800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1386.3098587092613,6.931549293546307,8.704117027640534,1.4267155300379957,7.296686639866848,,7.1731757047451286,145.93373279733697,3.1801279738368478,0.365,200,111.43197566693703,135.01104706998538,85.55122160892586,124.7293833757817,266.62790730844347,430.2935221857255,537.1072720572563,703.1854556988403,19.865692138671875,0.035792212933301926,1.2734414973752615,6.580801697626927,6.580801697626927,6.722256188533208,6.722256188533208,0.14145449090628137,0.14145449090628137
3440,688000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1362.2888136067202,6.811444068033601,8.723522157967484,1.192813998882063,7.530708159085411,,7.1731757047451286,150.61416318170825,3.319665239960033,0.28125,200,73.81067243589797,165.91289916943379,58.76942215274604,161.7216177919449,205.63747939051194,634.432193952827,275.30548196274145,265.8685754443873,19.910573959350586,0.016866913065314293,1.2830451366312576,6.763125569408494,6.763125569408494,6.719829890466929,6.719829890466929,0.04329567894156483,0.04329567894156483
3441,688200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1295.1776639431441,6.475888319715721,8.146992662200436,0.9908564566602514,7.156136205540185,,7.1731757047451286,143.1227241108037,5.046366905411976,0.37875,200,195.9216217008986,340.8853086485254,111.17799232734914,289.55641964458067,604.8396696612015,450.36004275713384,837.2601579787449,879.293103806918,19.872730255126953,5.481470584869385,1.282848519546497,6.751737279338007,6.751737279338007,6.717738515223084,6.717738515223084,0.033998764114922864,0.033998764114922864
3442,688400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,997.7467185241078,4.988733592620539,7.51784442946367,1.6219131059062915,5.905076247489093,,7.1731757047451286,118.10152494978188,4.8323915173405645,0.27375,200,174.39054034559115,346.032960062359,103.2310238371879,320.54839913856534,770.3163025105783,612.0352333586169,409.92836487366503,650.360470645268,19.87175750732422,0.04156731069087982,1.2495526571228683,6.723267894671677,6.723267894671677,6.703493374745178,6.703493374745178,0.019774519926499146,0.019774519926499146
