episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,reward_scale_divisor,use_double_dqn,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
1525,305000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1401.8770599741063,7.009385299870531,9.932153967827126,3.4690962704428134,7.496470586517832,,7.196430984527723,149.92941173035666,3.8954249712457876,0.40125,200,164.1075453424388,215.93701744093437,46.13541036799523,140.12453960460272,167.48293637770422,325.9025207466967,368.8060294582323,628.1469512853029,19.912023544311523,0.013180340640246868,3.4442691505424534,6.330911576055467,6.330911576055467,6.457533375835697,6.457533375835697,0.12662179978023058,0.12662179978023058
1526,305200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1572.309399829449,7.861546999147245,9.057993595622772,0.6790961920536552,8.378897403569121,,7.196430984527723,167.57794807138242,4.111880328906062,0.39625,200,215.0578877942524,215.90121064011376,109.1129993938927,128.77765499171605,297.6713767704026,420.34527494828615,286.02927894330077,283.2562927633109,19.980342864990234,0.019476162269711494,3.4768099607084806,6.51458919725235,6.51458919725235,6.4704749394487955,6.4704749394487955,0.044114257803554935,0.044114257803554935
1527,305400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1270.002473781062,6.35001236890531,7.669754656130311,1.7346149171817962,6.7579906494041735,,7.196430984527723,135.15981298808347,3.39706564779373,0.3275,200,167.8563694247862,140.21709165273754,106.13028061671845,32.8841579959862,1060.071332015343,518.1686569103738,664.3118522588948,299.7460751372522,19.956348419189453,0.027970395982265472,3.406187521778949,6.589043683961035,6.589043683961035,6.484819232968695,6.484819232968695,0.10422445099233979,0.10422445099233979
1528,305600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1002.4482134098228,5.012241067049114,9.436096838729469,5.700691449358731,5.914846165756208,,7.196430984527723,118.29692331512416,4.418415113479969,0.31625,200,272.7691177605913,160.63082549495027,216.99671383883302,53.52686487670283,88.14008542457664,453.98587187888694,579.0977016689757,760.9327302588262,19.939109802246094,5.703190803527832,3.0878255758591706,6.599378413087078,6.599378413087078,6.488610788054701,6.488610788054701,0.11076762503237703,0.11076762503237703
1529,305800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1585.5802297989899,7.927901148994949,9.265204121266184,0.6907916022823922,8.574412518983783,,7.196430984527723,171.4882503796757,4.4685704858634,0.33875,200,300.2112763521512,174.6832708694297,134.69200387839314,49.93030179548844,325.65716988420775,421.0322733242406,617.7386786782934,460.4580813080612,19.877845764160156,11.327078819274902,3.1347419226766022,6.736234452521378,6.736234452521378,6.512411726998676,6.512411726998676,0.22382272552270255,0.22382272552270255
1530,306000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,993.469845871422,4.96734922935711,8.687777711244342,6.031906157353505,5.3283017508427575,,7.196430984527723,106.56603501685515,3.296804684218927,0.32625,200,163.19216844429718,139.9746355701464,74.35758805204048,86.62841742387639,532.492714333596,476.5924477262142,509.9738332311328,728.8824313191425,19.93521499633789,0.022560706362128258,3.0967090525892074,6.595642248732624,6.595642248732624,6.498583747954589,6.498583747954589,0.09705850077803468,0.09705850077803468
1531,306200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1429.6595225186836,7.148297612593418,9.2941234322071,1.545722824560635,8.025490689324378,,7.196430984527723,160.50981378648757,3.6102567533043763,0.39375,200,166.82433712583145,179.71541479320766,49.88956288523184,103.24191024671772,261.4755393271434,495.97249575324236,506.83555725468676,585.8548587696868,19.962345123291016,5.662949562072754,3.125551318523141,6.840147441092981,6.840147441092981,6.51788748105577,6.51788748105577,0.32225996003721047,0.32225996003721047
1532,306400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1407.530979067906,7.0376548953395295,7.685550297248307,0.27398488959313283,7.457006677101988,,7.196430984527723,149.14013354203976,3.6104541897665166,0.33,200,189.8702562901464,166.86459988509026,104.36223604515747,50.80974618618455,966.7187286326911,486.5179071470831,642.1794058488533,228.4162523782585,20.04574203491211,0.02323530614376068,3.1325680857977005,6.82782026932694,6.82782026932694,6.521552425056017,6.521552425056017,0.30626784427092346,0.30626784427092346
1533,306600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,915.0964235048706,4.575482117524353,8.472544175118779,6.273887899002817,5.047528759995418,,7.196430984527723,100.95057519990837,4.140716307367173,0.24,200,197.07972282064924,230.39552994061427,81.4569838783517,148.5565719609505,607.1819450384421,446.69111144319106,236.61683412042876,305.9095585706487,20.043136596679688,11.296730041503906,3.00426965400298,6.793969608416653,6.793969608416653,6.494965909513893,6.494965909513893,0.2990036989027596,0.2990036989027596
1534,306800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1018.454343643436,5.09227171821718,9.56312681046334,6.785704127386357,5.654279969664428,,7.196430984527723,113.08559939328855,4.34283242779572,0.29875,200,241.16391793683283,207.08390932319685,193.26831827989096,144.01996039332903,328.58251256707297,236.29111838073638,385.4356848213055,484.01473940936086,19.938217163085938,0.012047193944454193,2.712521574977134,6.847955510787349,6.847955510787349,6.5169159013791385,6.5169159013791385,0.33103960940821064,0.33103960940821064
1535,307000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,625.2894833168475,3.1264474165842375,8.335203843851925,6.420416888269417,4.365844716095891,,7.196430984527723,87.31689432191783,3.460537627327727,0.23625,200,176.9690782048629,111.26479249918384,35.36856693930368,48.11648003579646,624.1716007544809,443.60993166102946,256.5500690401315,711.0978472990346,19.92779541015625,0.023941930383443832,2.8692636107298455,6.720907025333,6.720907025333,6.464837367968885,6.464837367968885,0.25606965736411524,0.25606965736411524
1536,307200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1447.5684810387474,7.237842405193737,8.784341812550538,0.8609228625214036,7.923418950029129,,7.196430984527723,158.4683790005826,3.9441696773177197,0.33375,200,184.7761436158214,228.939840747051,49.71609958619039,76.29003967055888,376.47293381565277,531.0853238386901,409.08722736010543,367.1363434772153,19.93946075439453,0.012510500848293304,2.704018576102675,6.678271154758714,6.678271154758714,6.471373777662016,6.471373777662016,0.20689737709669753,0.20689737709669753
1537,307400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1001.8962123714509,5.0094810618572545,8.230454573554468,5.873833439593127,5.429133290573534,,7.196430984527723,108.5826658114707,3.754871297617033,0.29375,200,177.28995133863776,197.80824266990146,43.09766513437282,117.20608653102666,638.1177195208676,301.3797422526876,287.03000377775976,325.86795879691414,19.851871490478516,5.73178243637085,2.710867052356556,6.785989083047447,6.785989083047447,6.467741235652626,6.467741235652626,0.31824784739482137,0.31824784739482137
1538,307600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,859.4641797830925,4.297320898915462,7.770383404799154,5.577388525483443,4.877795567863166,,7.196430984527723,97.55591135726333,4.24671103432446,0.22625,200,216.52289744002988,233.00770821283427,97.98357770761837,100.65234572695461,956.7932767890869,523.7389982120231,1046.9998232483554,173.475099355854,19.858060836791992,6.003846645355225,2.6716011923954106,6.6351809690378785,6.6351809690378785,6.497243114682394,6.497243114682394,0.1379378543554841,0.1379378543554841
1539,307800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1222.1641665110558,6.110820832555279,9.709957912099087,4.15680277738469,6.565617180204792,,7.196430984527723,131.31234360409584,3.9374051600860924,0.315,200,212.23093709482796,190.26979614427356,117.69206566279372,146.23583350991407,103.92250897905053,315.32624474822484,259.1121815206027,648.7215712359681,19.760515213012695,0.08954862505197525,2.6303732222839473,6.560568490468517,6.560568490468517,6.5146455789237185,6.5146455789237185,0.04592291154479877,0.04592291154479877
1540,308000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1321.882509578786,6.60941254789393,10.259614141171193,4.219746497715845,7.32547507003487,,7.196430984527723,146.50950140069742,3.9398332899334667,0.24375,200,202.63120271029695,201.85251808753387,101.45733791722503,159.43534305685193,125.4346046886381,251.13663210022554,436.4309633725851,625.478445411369,19.971200942993164,6.157873630523682,2.6286488835930095,6.501115869682932,6.501115869682932,6.5242191786633965,6.5242191786633965,0.0231033089804642,0.0231033089804642
1541,308200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1260.5808144939688,6.302904072469844,7.856460954777566,2.019081558197528,6.695303852020749,,7.196430984527723,133.906077040415,3.4580933399109917,0.33875,200,144.20191776379235,182.8633974438409,34.07267881806059,57.55285438094373,880.7586833305238,441.6597984828267,765.0261891793157,496.99411907323974,19.889968872070312,0.02973540872335434,2.5974744606967897,6.596170702097703,6.596170702097703,6.518296571758819,6.518296571758819,0.07787413033888413,0.07787413033888413
1542,308400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1549.6611492805714,7.748305746402857,9.217109773787556,0.9924976068988465,8.516884415574472,,7.196430984527723,170.33768831148947,3.814124675384948,0.35125,200,122.65618933406417,226.5565475661842,85.6311236485805,184.297468803627,249.37431962297634,505.7100059456293,377.6504555426541,222.17099251586072,19.96822738647461,0.008488332852721214,2.5239558146282413,6.758340866810303,6.758340866810303,6.526101970973697,6.526101970973697,0.2322388958366064,0.2322388958366064
1543,308600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1120.558606232161,5.602793031160806,9.605309812645983,4.226896471743578,6.799536832594479,,7.196430984527723,135.9907366518896,3.3714319134348627,0.335,200,124.18267679214144,177.0943089135924,33.6284258770911,148.01301468465888,274.35809075639156,117.36017126985764,471.9209226949698,770.8715777431212,19.93267822265625,5.620584487915039,2.498989776099103,6.749536819029908,6.749536819029908,6.526168937500601,6.526168937500601,0.22336788152930698,0.22336788152930698
1544,308800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1658.0921968245775,8.290460984122888,10.216611275063629,2.0430249560299356,8.780830368041142,,7.196430984527723,175.61660736082288,4.349847615174443,0.33,200,186.05393150695136,263.9142221649355,54.312487066522124,217.6121650955296,87.56914866424138,221.87959081096798,505.88518317765954,489.9212448953362,19.868026733398438,0.07252025604248047,2.524755334969115,6.795753270709615,6.795753270709615,6.543255192299037,6.543255192299037,0.2524980784105777,0.2524980784105777
1545,309000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1541.7566610697147,7.7087833053485735,9.414191640564445,1.7642449803460127,8.198313005821962,,7.196430984527723,163.96626011643926,4.338144737600361,0.40125,200,263.97427150117164,196.0929068242479,219.15450669518594,158.61482745792915,339.8950953551508,193.1492889018313,1094.0869499945097,720.2821720640951,19.907920837402344,0.03138976916670799,2.5150341760579358,6.830845391674823,6.830845391674823,6.570264775600901,6.570264775600901,0.2605806160739226,0.2605806160739226
1546,309200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1186.3249372124847,5.931624686062423,8.400867515043071,3.1795986435090615,6.426003510992391,,7.196430984527723,128.52007021984784,4.280295206033237,0.29375,200,225.57223784414597,218.99366342953545,81.80076547087972,113.07590962126714,641.0706785157769,407.9522231149686,282.62066701603237,301.5236250873355,19.926227569580078,5.7332763671875,2.4861304846034322,6.7332006970459855,6.7332006970459855,6.545663902476579,6.545663902476579,0.18753679456940642,0.18753679456940642
1547,309400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1256.8474778677958,6.284237389338979,8.917373653987035,3.1551815111180113,6.733672767058046,,7.196430984527723,134.67345534116092,3.741377085421805,0.3675,200,223.61122056169634,146.6691851379727,129.6732963760962,101.00052575758318,434.7271385256856,527.6183999193315,419.8735341733257,611.9953662240245,19.96771240234375,0.016888568177819252,2.418676214540921,6.731984802928679,6.731984802928679,6.541440083361936,6.541440083361936,0.19054471956674313,0.19054471956674313
1548,309600,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,986.1230205172349,4.930615102586175,8.184272697409467,2.627172571224607,5.616336552094733,,7.196430984527723,112.32673104189467,3.6696044691172136,0.36,200,181.74708192399976,179.2856985965551,143.83037851543347,94.57111537590991,676.8071164594797,321.8620669278622,272.5743977156545,765.7165288500338,19.916519165039062,0.054359253495931625,2.434826056147648,6.717059322245606,6.717059322245606,6.527655756377589,6.527655756377589,0.18940356586801688,0.18940356586801688
1549,309800,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,1449.547764552741,7.247738822763705,8.609457156233908,0.750521229579613,7.949056798491704,,7.196430984527723,158.9811359698341,4.327412476600795,0.38375,200,197.98921052507376,261.877573752087,53.27131974951987,58.10564069472176,452.94125683215873,432.4780180306284,360.2271665526153,311.55329032403074,19.903629302978516,5.618175983428955,2.4618671880710847,6.685791536221002,6.685791536221002,6.535757146193264,6.535757146193264,0.15003439002773789,0.15003439002773789
1550,310000,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,978.0205176139054,4.890102588069527,8.705598594720758,6.876105286588917,5.304991497096146,7.281208932304855,7.281208932304855,106.09982994192292,3.7023757078307886,0.24,200,209.11378331457786,165.15585205158482,174.99337094996096,47.381237302247506,565.559503930945,478.10511524028243,284.61543643293277,203.43644897695228,19.81256866455078,0.026436448097229004,2.4833124221882286,6.684626023533672,6.684626023533672,6.5198382156461285,6.5198382156461285,0.1647878078875431,0.1647878078875431
1551,310200,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,721.0899746350879,3.605449873175439,7.868818940450095,6.646838570259312,4.599295191243801,,7.281208932304855,91.98590382487605,4.488602709125135,0.2075,200,161.36670991004115,250.49540809793214,46.4381716941451,156.2560128075573,935.7176146665596,505.94409681667514,449.3650460598087,276.92943662839525,19.404861450195312,0.126632958650589,2.537186296149242,6.513316248629643,6.513316248629643,6.50915814852401,6.50915814852401,0.004158100105632556,0.004158100105632556
1552,310400,rician,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,5.0,True,948.5760380445095,4.7428801902225475,8.340254535801067,6.535742132288307,5.198385567293471,,7.281208932304855,103.96771134586942,3.9654020724201136,0.2925,200,204.7875088344559,213.28362132025947,79.40123664044303,77.8359941074069,615.2201814696544,412.6193207301881,182.29514094885965,264.17366271310414,19.958812713623047,0.030756313353776932,2.5526840213915407,6.400385193139217,6.400385193139217,6.466935317779209,6.466935317779209,0.06655012463999199,0.06655012463999199
