episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
189,37800,rician,0.098804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1268.151541362683,6.340757706813415,8.51365438363832,0.8064157877777646,7.707238595860563,154.14477191721127,6.725116128714862,0.38983415049966424,200,372.0694961748708,307.9248592014492,363.9244705371851,276.012049775878,0,353.7560013537724,132.9819894759064,722.2883593054246,762.8974220194823,7.423898035406627,7.493410332578735,0.06951229717210783
190,38000,rician,0.09800399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1374.9193623613044,6.874596811806522,8.807097334465102,1.1063586235483671,7.821696613206283,156.43393226412567,6.743303891689719,0.251765055488795,200,357.13681793757416,373.04269615504677,351.0460614326972,356.8558313442324,0,383.982883729362,504.2496509147642,748.3526138761353,662.9524679154936,7.528047425435611,7.544411366104323,0.01636394066871194
191,38200,rician,0.09720399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1753.710242850793,8.768551214253966,9.666985131314263,0.19241271757840556,9.474572413735858,189.4914482747172,5.755136206113711,0.44080119949765506,200,260.63892024154524,378.7537128301001,172.6771757229221,375.46398930067824,0,116.68348237479016,414.7313749305059,450.2317287196391,79.74259403381262,7.622431287179085,7.5562040965777815,0.06622719060130322
192,38400,rician,0.09640399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,1535.9362425002305,7.679681212501152,9.232007863939955,0.8244751013882142,8.44837046080912,168.9674092161824,6.034163845653004,0.3586798108741641,200,369.84956420048763,291.0482768178829,361.53852776922304,251.38873603094387,0,105.50221676912388,277.4101978322674,829.9817103911549,819.3609502905574,7.708012394805463,7.585993559216616,0.12201883558884674
193,38600,rician,0.095604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1110.0234795953904,5.550117397976952,7.448110333505434,0.7686985623980953,6.679411771107345,133.5882354221469,5.284880238854812,0.39985923131462187,200,288.5873394625139,197.70788352140585,191.0535083066195,123.02245848299187,0,1225.9318223231435,687.8728326774711,875.4954616488769,859.2312365070793,7.629563068030994,7.59706174092425,0.03250132710674425
194,38800,rician,0.094804,ou,velocity,False,False,False,full,True,False,False,False,500.0,170.22658426711962,0.8511329213355981,8.423454199394559,7.940522223367104,1.9927209981985423,39.85441996397085,6.7067548226054,0.3938846652582288,200,378.4410246502702,345.60169930099784,377.9658450443605,331.5204873304065,0,508.5473867047394,87.74110409045474,66.29887903495703,918.7740392324406,7.323092354834573,7.563961093644472,0.24086873880989845
195,39000,rician,0.09400399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1531.5867223052592,7.657933611526296,9.228914387567347,0.40147089507999195,8.827443492487356,176.54886984974712,6.559549686581415,0.47861868254840373,200,374.43723323856966,311.96211156691845,372.62193342440594,269.5079706919896,0,476.5335501755957,312.32127254624976,534.3172927473194,471.9586572614051,7.314575637141395,7.586549813655447,0.27197417651405154
196,39200,rician,0.09320399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1676.283220486701,8.381416102433505,10.607979724835069,1.4597920912401112,9.14818763359496,182.9637526718992,6.6423309173928535,0.3133405958698131,200,378.40792487971726,358.55775556886084,375.8804533043631,328.48219411667964,0,163.24400745280394,129.91481828579677,83.48957064838606,266.64687634075887,7.37558607128302,7.591921658542601,0.21633558725958135
197,39400,rician,0.09240399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,1004.076061440713,5.020380307203565,8.442316657306266,1.077388825452758,7.3649278318535005,147.29855663707002,6.656587639932507,0.38615824450040237,200,215.94063752911208,289.2286814837429,92.51930704067674,271.3059528805276,0,479.7029427392806,641.3443968578682,300.1430371162125,383.4582305663099,7.319790921455317,7.583846983263201,0.2640560618078842
198,39600,rician,0.09160399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,873.326348949253,4.366631744746265,9.376871686970361,5.4819071193015825,5.168904686193772,103.37809372387547,5.3325940776568315,0.07749282178469002,200,273.66285949813056,311.3935379994204,181.01512496916118,277.44187954874735,0,280.95219989761205,426.22191756632753,471.8769925298616,814.9633010933404,7.143536275687659,7.56462117692211,0.4210849012344511
199,39800,rician,0.090804,ou,velocity,False,False,False,full,True,False,False,False,500.0,1072.8064676260362,5.3640323381301815,8.800046347467749,3.1236796049529483,6.156858013363899,123.13716026727799,6.777533979393346,0.24503052193671465,200,370.8053444563798,378.6699364165674,305.53347043807577,372.7292768120639,0,456.4460093980032,258.79917456312313,143.39166848723195,251.1536366626996,7.0435613155211,7.538475416179279,0.4949141006581783
200,40000,rician,0.09000399999999997,ou,velocity,False,False,False,full,True,False,False,False,500.0,1288.1760107157309,6.440880053578654,8.44828651657042,0.36791510700169316,8.080371409568722,161.60742819137442,6.876139866739168,0.4811936003342271,200,379.55471809307204,264.2445792012316,378.84685993154704,231.4567433338423,0,708.6718570476849,326.351244083094,672.4503308699086,412.3433609629311,7.056790903641757,7.537561866620996,0.48077096297923827
201,40200,rician,0.08920399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1439.805913528979,7.199029567644896,8.086069134162846,0.11441731252030517,7.971651821642532,159.43303643285066,6.644601563365833,0.26759652523323896,200,369.62273118344285,367.1925828059126,328.7014733166183,323.4357154776592,0,852.7217674182823,382.7960213095568,824.9145120704061,67.00375402118993,7.053250882346617,7.5532348256309705,0.49998394328435314
202,40400,rician,0.08840399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1333.3196539372934,6.666598269686467,8.407393052061401,0.49996994555171687,7.907423106509684,158.14846213019368,6.723025375964371,0.4376923757512122,200,370.5881638933847,309.07307997722273,302.2532073163823,176.2389497631966,0,742.1252610312371,438.58969883118704,454.99041480749736,383.8821187376389,7.268982977318609,7.549808239904155,0.2808252625855454
203,40600,rician,0.08760399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,1033.5258087557363,5.167629043778682,7.837753181597036,1.4217851473673138,6.415968034229718,128.3193606845944,6.596253719602031,0.44325531588634476,200,365.6983221592019,340.8845918171048,251.98626316751486,175.4623582789327,0,951.50030582647,455.7534204379098,478.51740035318875,882.9376850666496,7.172691446310765,7.5675876026874915,0.3948961563767268
204,40800,rician,0.08680399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,842.6551046728011,4.213275523364006,8.674217404749978,2.9512706884109017,5.781495897247931,115.62991794495862,6.628655658421848,0.20650791444582864,200,376.16928625814927,161.9017024462014,369.61240209647866,115.19039911174842,0,305.23347602402794,211.4732565542148,209.8952943684636,424.1843882081171,7.131370064977927,7.54082235573828,0.4094522907603535
205,41000,rician,0.08600399999999997,ou,velocity,False,False,False,full,True,False,False,False,500.0,1476.1749835451571,7.3808749177257855,9.557389232023777,1.1795399727283111,8.377849259295465,167.5569851859093,5.725195350003687,0.3431481632264331,200,320.0150300063224,251.81187686111502,296.01716880467484,156.61656330975333,0,87.51148041587234,507.2503961171808,345.0206982524418,384.716413964452,7.2516688077802005,7.546929663861281,0.29526085608108055
206,41200,rician,0.08520399999999997,ou,velocity,False,False,False,full,True,False,False,False,500.0,1174.653201366494,5.87326600683247,8.64022170567714,2.163314638900976,7.368556662918301,147.37113325836603,5.133595476385585,0.1558293525245972,200,329.7473010734873,138.47703957764526,323.6177139555652,35.68357660160526,0,612.6200886208061,480.4157396126997,775.5878033284228,135.1676761081597,7.186902053838094,7.539566020853247,0.352663967015153
207,41400,rician,0.08440399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,1761.9444991286562,8.80972249564328,9.895219886072779,0.3938739060742816,9.501345979998499,190.02691959996997,5.899576875657107,0.3962293401127681,200,367.8213694325893,270.94682169617033,360.69320047401766,231.79170066154938,0,138.22916540109938,307.7831168775092,442.8544544234133,356.67614708599996,7.31570059669937,7.549213393528046,0.2335127968286761
208,41600,rician,0.08360399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,976.9220577194557,4.884610288597278,7.2253671946173945,0.2903407345021605,6.93502646011523,138.7005292023046,6.714434973349631,0.48405059561133384,200,148.13057537076673,328.6003183872124,142.21404733521192,265.79071620617555,0,1399.6534231031692,708.8723439378913,812.5394142179667,610.4406151110034,7.356501057096864,7.524891744373646,0.16839068727678175
209,41800,rician,0.08280399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,556.3226959160288,2.781613479580144,7.759965513570182,3.0918446711851395,4.763610657311509,95.27221314623019,6.677600286537172,0.3743807673896663,200,336.8752038136888,246.4096436959548,293.04092814094224,139.91238205869368,0,999.5661892910176,480.8669318890552,207.70723985188505,735.0298117686152,7.209319660169411,7.495641356992204,0.2863216968227924
210,42000,rician,0.082004,ou,velocity,False,False,False,full,True,False,False,False,500.0,1697.5661343782497,8.487830671891249,9.453195378882258,0.36121257068118723,9.091982808201072,181.8396561640215,5.2825175010420296,0.43307020170614124,200,285.7405516612561,287.5126153436513,154.30835547228506,249.2088967874799,0,340.1276845290559,321.279613828015,357.34907220285294,126.69915659536763,7.272833969919151,7.510659732177487,0.2378257622583364
211,42200,rician,0.081204,ou,velocity,False,False,False,full,True,False,False,False,500.0,1302.6349319812596,6.513174659906298,8.214972469319532,0.7815493151386469,7.433423154180884,148.6684630836177,6.499728114890406,0.2771979465184268,200,349.5291601445291,368.9677700831076,202.99246363836303,337.528556905764,0,706.0990506847679,559.5232429513457,541.7573669332836,273.0463205546757,7.170776506941401,7.506363459163014,0.33558695222161283
212,42400,rician,0.080404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1537.3587239995022,7.686793619997511,9.06088347010972,0.6764511167847683,8.384432353324954,167.68864706649907,5.226822855274722,0.3722588780685328,200,288.83212897529796,287.060836783902,113.31949002672955,257.5322103977177,0,338.5095599987339,492.96136728142034,958.884447951124,816.2066589451873,7.167579601567192,7.497592406965399,0.33001280539820677
213,42600,rician,0.07960400000000001,ou,velocity,False,False,False,full,True,False,False,False,500.0,1710.6266440900074,8.553133220450038,9.718821110960988,0.464893357018772,9.253927753942214,185.0785550788443,5.542789222964449,0.41491064156405627,200,367.0751699977926,231.32426546033312,346.91917969345866,208.9729685109902,0,230.29892202647736,203.89079219040673,569.1855915367177,470.36067057207896,7.2963054007089365,7.508191091395865,0.21188569068692864
214,42800,rician,0.07880399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,1267.7995162810607,6.3389975814053034,8.037205999266382,0.9318410872357915,7.105364912030595,142.10729824061187,6.547506310269391,0.33582247809506954,200,376.8352344828241,346.35035803115255,298.6817815757763,312.11832490715665,0,622.4821651725332,68.47860259479204,843.7569121750679,1082.2014757631555,7.55193759640054,7.491414503542976,0.06052309285756419
215,43000,rician,0.07800399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,1683.0590467565144,8.415295233782572,9.838631453497534,0.6779268063970257,9.160704647100518,183.21409294201038,6.369770246367051,0.45143361993599684,200,373.35506435095573,330.0840328410036,363.8325931490007,314.36308806826975,0,217.6528064386467,245.9906597831389,678.4485424368788,534.3884569552921,7.568600654131198,7.531580939208782,0.03701971492241629
216,43200,rician,0.077204,ou,velocity,False,False,False,full,True,False,False,False,500.0,997.2380368766276,4.986190184383138,8.039351680170526,2.1141832015540247,5.9251684786165,118.50336957233,5.5463276006761415,0.47481207135133446,200,316.4705074836762,256.05336693694306,242.31881032540133,185.36701235610784,0,883.0700531393087,616.189700616636,186.94433500798806,554.6268670081512,7.407449696382277,7.498671323562371,0.09122162718009452
217,43400,rician,0.076404,ou,velocity,False,False,False,full,True,False,False,False,500.0,1554.1265374925974,7.770632687462987,8.641573834319523,0.18504947497439972,8.456524359345119,169.1304871869024,5.854149540064833,0.41381484040990474,200,380.67057332727893,266.88667501185324,380.0122736302106,210.37921979408029,0,590.8349602852597,228.25739670327593,885.5881859349358,365.43677210046684,7.462029522756856,7.52066191792198,0.058632395165123974
218,43600,rician,0.075604,ou,velocity,False,False,False,full,True,False,False,False,500.0,1477.052789944379,7.385263949721894,9.058484006822956,0.984955198654687,8.073528808168271,161.47057616336545,5.495079104683763,0.37176062546670435,200,355.79638910408175,236.66631214092396,257.583310401276,149.85340552023544,0,307.8020737937989,335.5219664159284,539.0145845866422,530.9547250023717,7.607260728855581,7.527105696534691,0.08015503232089038
219,43800,rician,0.07480399999999998,ou,velocity,False,False,False,full,True,False,False,False,500.0,550.7234950840896,2.7536174754204477,8.516219163903616,4.664657467759857,3.8515616961437655,77.03123392287532,6.781055496695298,0.47696751601994036,200,376.2807531960307,348.6165104041942,304.1598730208849,241.4530877762434,0,555.6794599556885,363.8538703734104,49.26985150296948,428.6478528968696,7.4919959129945735,7.478855367516469,0.013140545478104393
220,44000,rician,0.07400399999999999,ou,velocity,False,False,False,full,True,False,False,False,500.0,1266.937073566742,6.33468536783371,7.863270428778117,0.8611009652236221,7.002169463554492,140.04338927108986,5.71668315979314,0.32976473407354207,200,338.425167446331,285.16217488317227,321.47037898402266,24.7851903516912,0,722.9094481425215,255.21189234354716,600.6980107281015,646.7750643659745,7.438085815693863,7.463496669226446,0.02541085353258321
